index,image_name,scale,center_w,center_h,ofd_1_x,ofd_1_y,ofd_2_x,ofd_2_y,bpd_1_x,bpd_1_y,bpd_2_x,bpd_2_y,SubjectID,px_to_mm_rate,Algo,Split
357,Patient00833_Plane3_1_of_2.png,2.29393320385578,320.0,196.0,519.0,185.0,132.0,180.0,328,22,324.0,342.0,833.0,0.1351351351351351,AlokaFit,Train
358,Patient01079_Plane3_1_of_3.png,1.9051336815038,320.0,196.0,157.0,163.0,485.0,155.0,324,286,318.0,32.0,1079.0,0.125,AlokaFit,Train
359,Patient00697_Plane3_5_of_7.png,4.77847180245186,568.5,393.5,128.0,426.0,941.0,324.0,575,700,493.0,50.0,697.0,0.141369047619048,,Train
360,Patient00797_Plane3_3_of_3.png,2.769747657287621,320.0,196.0,123.0,254.0,573.0,118.0,398,352,298.0,19.0,797.0,0.1063829787234043,AlokaFit,Train
361,Patient00188_Plane3_1_of_3.png,2.02985382052915,320.0,196.0,150.0,220.0,503.0,215.0,328,350,324.0,85.0,188.0,0.1041666666666667,AlokaFit,Train
362,Patient00697_Plane3_1_of_7.png,3.732459042481621,568.5,393.5,244.0,433.0,882.0,381.0,583,655,543.0,159.0,697.0,0.186335403726708,,Train
363,Patient01009_Plane3_2_of_2.png,2.43026784889148,320.0,196.0,596.0,203.0,180.0,185.0,395,30,381.0,357.0,1009.0,0.1428571428571428,AlokaFit,Train
364,Patient01167_Plane3_1_of_3.png,2.21482612717817,320.0,196.0,118.0,190.0,492.0,176.0,310,333,300.0,33.0,1167.0,0.1351351351351351,AlokaFit,Train
365,Patient01204_Plane3_1_of_3.png,3.23503764197933,479.5,330.5,791.0,414.0,267.0,204.0,612,101,446.0,517.0,1204.0,0.103448275862069,,Train
366,Patient00839_Plane3_3_of_4.png,4.35121467601409,480.5,331.5,79.0,425.0,792.0,220.0,519,614,351.0,31.0,839.0,0.151006711409396,,Train
367,Patient01096_Plane3_3_of_6.png,3.86085915754038,479.5,330.5,156.0,354.0,815.0,305.0,506,598,465.0,60.0,1096.0,0.161550888529887,,Train
368,Patient01028_Plane3_2_of_3.png,1.46228574332009,320.0,196.0,230.0,167.0,468.0,138.0,361,250,337.0,55.0,1028.0,0.2083333333333333,AlokaFit,Train
369,Patient00975_Plane3_1_of_3.png,2.3002552888569,320.0,196.0,529.0,198.0,136.0,175.0,342,22,322.0,351.0,975.0,0.1428571428571428,AlokaFit,Train
370,Patient00871_Plane3_1_of_4.png,2.30170356022942,320.0,196.0,169.0,226.0,548.0,139.0,394,339,323.0,27.0,871.0,0.1351351351351351,AlokaFit,Train
371,Patient00822_Plane3_3_of_6.png,3.85902225198062,479.5,330.5,181.0,290.0,821.0,279.0,506,552,496.0,17.0,822.0,0.0945626477541371,,Train
372,Patient01078_Plane3_1_of_3.png,2.28171149010337,320.0,196.0,537.0,202.0,152.0,159.0,361,32,328.0,329.0,1078.0,0.1351351351351351,AlokaFit,Train
373,Patient00953_Plane3_2_of_3.png,2.45807146725867,320.0,196.0,550.0,189.0,139.0,161.0,355,20,334.0,330.0,953.0,0.1136363636363636,AlokaFit,Train
374,Patient00698_Plane3_2_of_3.png,4.65756002372862,568.5,393.5,198.0,368.0,986.0,351.0,599,676,585.0,42.0,698.0,0.132743362831858,,Train
375,Patient01187_Plane3_2_of_3.png,2.50583147388281,320.0,196.0,133.0,211.0,546.0,161.0,359,350,320.0,22.0,1187.0,0.1351351351351351,AlokaFit,Train
376,Patient01258_Plane3_2_of_2.png,1.77236092607979,320.0,196.0,497.0,229.0,213.0,123.0,400,55,309.0,297.0,1258.0,0.1515151515151515,AlokaFit,Train
377,Patient01293_Plane3_5_of_6.png,3.0202218583205,479.5,330.5,358.0,249.0,864.0,245.0,613,457,610.0,38.0,1293.0,0.111358574610245,,Train
378,Patient01332_Plane3_4_of_4.png,2.2205730353983,320.0,196.0,159.0,210.0,533.0,161.0,368,347,325.0,23.0,1332.0,0.1428571428571428,AlokaFit,Train
379,Patient01344_Plane3_1_of_4.png,3.46608602294843,479.5,330.5,213.0,383.0,787.0,284.0,541,569,459.0,98.0,1344.0,0.0970873786407767,,Train
380,Patient01345_Plane3_1_of_5.png,3.7816455802739,479.5,330.5,199.0,314.0,828.0,284.0,525,539,502.0,58.0,1345.0,0.103806228373702,,Train
381,Patient01424_Plane3_1_of_3.png,2.49919485979043,320.0,196.0,133.0,200.0,559.0,194.0,348,352,344.0,42.0,1424.0,0.1428571428571428,AlokaFit,Train
382,Patient01481_Plane3_1_of_4.png,1.79435621936922,320.0,196.0,232.0,227.0,540.0,184.0,403,324,370.0,86.0,1481.0,0.1,AlokaFit,Train
383,Patient01510_Plane3_1_of_4.png,1.83075021717244,320.0,196.0,140.0,204.0,455.0,179.0,308,316,287.0,67.0,1510.0,0.1136363636363636,AlokaFit,Train
384,Patient01678_Plane3_8_of_8.png,3.62817701800815,480.5,331.5,278.0,323.0,908.0,323.0,593,575,593.0,71.0,1678.0,0.140845070422535,,Train
385,Patient01715_Plane3_1_of_3.png,2.39506976445856,320.0,196.0,533.0,222.0,146.0,131.0,375,27,305.0,325.0,1715.0,0.1470588235294118,AlokaFit,Train
386,Patient01751_Plane3_1_of_2.png,2.34352466595671,320.0,196.0,169.0,186.0,565.0,170.0,373,334,360.0,23.0,1751.0,0.1515151515151515,AlokaFit,Train
387,Patient00786_Plane3_1_of_3.png,3.5789347061317,479.5,330.5,775.0,339.0,174.0,301.0,490,73,459.0,568.0,786.0,0.100401606425703,,Train
388,Patient00754_Plane3_1_of_3.png,2.74810010804168,320.0,196.0,98.0,237.0,553.0,114.0,370,342,280.0,10.0,754.0,0.1219512195121951,AlokaFit,Train
389,Patient00750_Plane3_3_of_3.png,1.74473207108196,320.0,196.0,279.0,314.0,349.0,17.0,447,197,182.0,134.0,750.0,0.1515151515151515,AlokaFit,Train
390,Patient01288_Plane3_3_of_4.png,1.47728902279211,320.0,196.0,210.0,182.0,459.0,143.0,351,266,318.0,59.0,1288.0,0.1785714285714286,AlokaFit,Train
391,Patient01141_Plane3_3_of_3.png,1.765089509984,320.0,196.0,178.0,237.0,454.0,110.0,376,303,256.0,44.0,1141.0,0.1612903225806452,AlokaFit,Train
392,Patient01221_Plane3_1_of_1.png,2.20215697818129,320.0,196.0,150.0,190.0,528.0,188.0,340,335,338.0,44.0,1221.0,0.078125,AlokaFit,Train
393,Patient00886_Plane3_2_of_2.png,3.36570723753996,479.5,330.5,734.0,448.0,210.0,173.0,591,86,354.0,536.0,886.0,0.189274447949527,,Train
394,Patient01095_Plane3_3_of_4.png,3.85135204107423,479.5,330.5,97.0,449.0,719.0,193.0,524,603,292.0,39.0,1095.0,0.142405063291139,,Train
395,Patient00832_Plane3_3_of_3.png,2.2491870249602,320.0,196.0,148.0,211.0,531.0,167.0,358,345,321.0,33.0,832.0,0.081967213114754,AlokaFit,Train
396,Patient00853_Plane3_1_of_3.png,2.52928916303932,320.0,196.0,94.0,220.0,514.0,147.0,331,338,277.0,28.0,853.0,0.1219512195121951,AlokaFit,Train
397,Patient01156_Plane3_2_of_5.png,3.29044848344859,479.5,330.5,120.0,277.0,677.0,226.0,417,457,380.0,46.0,1156.0,0.111731843575419,,Train
398,Patient01288_Plane3_1_of_4.png,2.12098222672389,320.0,196.0,139.0,231.0,471.0,107.0,359,313,251.0,25.0,1288.0,0.1219512195121951,AlokaFit,Train
399,Patient01212_Plane3_3_of_4.png,3.4451549936508,479.5,330.5,186.0,349.0,769.0,303.0,497,572,458.0,80.0,1212.0,0.105348460291734,,Train
400,Patient01255_Plane3_1_of_3.png,3.40204073158746,479.5,330.5,805.0,365.0,222.0,319.0,531,119,496.0,565.0,1255.0,0.154394299287411,,Train
401,Patient01265_Plane3_1_of_3.png,2.93580327482709,479.5,330.5,180.0,364.0,667.0,215.0,484,489,362.0,90.0,1265.0,0.184210526315789,,Train
402,Patient00874_Plane3_2_of_2.png,2.32934190896856,320.0,196.0,125.0,186.0,519.0,178.0,325,359,319.0,5.0,874.0,0.0943396226415094,AlokaFit,Train
403,Patient00954_Plane3_1_of_2.png,2.23584973170115,320.0,196.0,162.0,190.0,549.0,188.0,356,332,355.0,46.0,954.0,0.078125,AlokaFit,Train
404,Patient01425_Plane3_2_of_2.png,1.9264740690881,320.0,196.0,520.0,170.0,201.0,165.0,362,40,359.0,294.0,1425.0,0.1612903225806452,AlokaFit,Train
405,Patient01549_Plane3_1_of_2.png,2.65470012403968,320.0,196.0,585.0,183.0,135.0,162.0,368,-1,352.0,346.0,1549.0,0.0862068965517241,AlokaFit,Train
406,Patient01637_Plane3_1_of_1.png,3.55050685633502,479.5,330.5,751.0,505.0,243.0,130.0,658,99,335.0,536.0,1637.0,0.161290322580645,,Train
407,Patient01655_Plane3_1_of_3.png,2.14949889712437,320.0,196.0,136.0,206.0,503.0,198.0,323,349,316.0,55.0,1655.0,0.081967213114754,AlokaFit,Train
408,Patient01708_Plane3_2_of_2.png,2.85200356143871,479.5,330.5,803.0,333.0,318.0,287.0,580,110,541.0,510.0,1708.0,0.131004366812227,,Train
409,Patient01729_Plane3_3_of_3.png,2.18326514077096,320.0,196.0,466.0,261.0,137.0,103.0,368,43,235.0,320.0,1729.0,0.1351351351351351,AlokaFit,Train
410,Patient01762_Plane3_1_of_2.png,3.44793301541184,568.5,393.5,852.0,399.0,288.0,221.0,649,60,491.0,560.0,1762.0,0.180412371134021,,Train
411,Patient01776_Plane3_5_of_5.png,3.95031130477935,568.5,393.5,226.0,412.0,877.0,240.0,627,611,476.0,41.0,1776.0,0.157699443413729,,Train
412,Patient00703_Plane3_1_of_1.png,3.34652257045178,568.5,393.5,821.0,538.0,303.0,246.0,691,164,433.0,620.0,703.0,0.167958656330749,,Train
413,Patient00839_Plane3_4_of_4.png,4.41268509484917,480.5,331.5,84.0,320.0,843.0,310.0,468,635,460.0,-4.0,839.0,0.143769968051118,,Train
414,Patient00957_Plane3_1_of_3.png,2.22067503445212,320.0,196.0,511.0,248.0,157.0,116.0,389,34,279.0,330.0,957.0,0.1351351351351351,AlokaFit,Train
415,Patient00910_Plane3_3_of_3.png,2.46693380516913,320.0,196.0,541.0,200.0,120.0,126.0,360,-1,301.0,327.0,910.0,0.1515151515151515,AlokaFit,Train
416,Patient00761_Plane3_1_of_3.png,3.300584751500411,479.5,330.5,694.0,377.0,135.0,234.0,471,85,358.0,525.0,761.0,0.175718849840256,,Train
417,Patient00698_Plane3_1_of_3.png,4.24147130770707,568.5,393.5,933.0,447.0,213.0,374.0,601,131,545.0,690.0,698.0,0.15406162464986,,Train
418,Patient01293_Plane3_4_of_6.png,2.24376599188147,479.5,330.5,366.0,237.0,740.0,175.0,577,345,530.0,67.0,1293.0,0.111561866125761,,Train
419,Patient01218_Plane3_2_of_2.png,2.13088944984572,320.0,196.0,139.0,203.0,471.0,86.0,353,279,258.0,10.0,1218.0,0.1515151515151515,AlokaFit,Train
420,Patient01173_Plane3_3_of_3.png,2.77963409041943,479.5,330.5,194.0,404.0,638.0,252.0,479,514,352.0,143.0,1173.0,0.202020202020202,,Train
421,Patient00909_Plane3_4_of_6.png,2.33671539679513,320.0,196.0,150.0,191.0,534.0,165.0,352,329,331.0,27.0,909.0,0.1351351351351351,AlokaFit,Train
422,Patient01081_Plane3_3_of_3.png,2.10005609147784,320.0,196.0,490.0,304.0,212.0,58.0,452,66,250.0,295.0,1081.0,0.131578947368421,AlokaFit,Train
423,Patient01296_Plane3_5_of_5.png,3.42721174481068,479.5,330.5,755.0,285.0,174.0,209.0,494,19,435.0,475.0,1296.0,0.108695652173913,,Train
424,Patient01313_Plane3_2_of_2.png,3.97150553195921,479.5,330.5,173.0,286.0,845.0,280.0,512,549,507.0,17.0,1313.0,0.0884955752212389,,Train
425,Patient00994_Plane3_1_of_4.png,4.01889924725556,479.5,330.5,843.0,342.0,164.0,315.0,514,51,493.0,606.0,994.0,0.0880626223091976,,Train
426,Patient01200_Plane3_2_of_2.png,1.85834116808025,320.0,196.0,466.0,316.0,247.0,64.0,470,91,243.0,289.0,1200.0,0.1388888888888889,AlokaFit,Train
427,Patient01271_Plane3_9_of_15.png,2.94266016486932,480.5,331.5,278.0,301.0,780.0,296.0,531,500,527.0,98.0,1271.0,0.113636363636364,,Train
428,Patient01346_Plane3_2_of_3.png,1.58899077754584,320.0,196.0,216.0,192.0,482.0,191.0,350,299,349.0,84.0,1346.0,0.2083333333333333,AlokaFit,Train
429,Patient01349_Plane3_1_of_3.png,2.26355957978602,320.0,196.0,528.0,218.0,147.0,153.0,364,32,312.0,339.0,1349.0,0.1470588235294118,AlokaFit,Train
430,Patient01364_Plane3_1_of_2.png,2.32478561702053,320.0,196.0,159.0,185.0,561.0,172.0,366,343,355.0,14.0,1364.0,0.1136363636363636,AlokaFit,Train
431,Patient01455_Plane3_1_of_1.png,2.40318669822455,568.5,393.5,818.0,445.0,413.0,370.0,646,240,585.0,575.0,1455.0,0.0985915492957746,,Train
432,Patient01458_Plane3_2_of_2.png,3.22421106081733,479.5,330.5,672.0,307.0,128.0,185.0,452,15,348.0,477.0,1458.0,0.0984682713347921,,Train
433,Patient01490_Plane3_1_of_2.png,3.95324109819441,479.5,330.5,773.0,343.0,127.0,216.0,505,0,396.0,559.0,1490.0,0.159128978224456,,Train
434,Patient01538_Plane3_1_of_3.png,3.31765077945046,480.5,331.5,728.0,389.0,167.0,266.0,500,86,394.0,570.0,1538.0,0.202020202020202,,Train
435,Patient01548_Plane3_1_of_2.png,2.36705908062976,320.0,196.0,143.0,199.0,534.0,157.0,353,317,323.0,39.0,1548.0,0.1351351351351351,AlokaFit,Train
436,Patient01632_Plane3_2_of_2.png,2.19225687460624,320.0,196.0,503.0,200.0,124.0,169.0,327,20,301.0,350.0,1632.0,0.0943396226415094,AlokaFit,Train
437,Patient01655_Plane3_2_of_3.png,2.51492617867494,320.0,196.0,100.0,203.0,523.0,168.0,326,357,297.0,14.0,1655.0,0.1388888888888889,AlokaFit,Train
438,Patient01729_Plane3_2_of_3.png,2.66840894232798,320.0,196.0,543.0,261.0,111.0,121.0,380,27,274.0,355.0,1729.0,0.1063829787234043,AlokaFit,Train
439,Patient01738_Plane3_1_of_2.png,1.8168384122703,320.0,196.0,445.0,202.0,134.0,145.0,314,42,265.0,305.0,1738.0,0.0892857142857142,AlokaFit,Train
440,Patient00888_Plane3_1_of_3.png,2.89821056260289,370.0,224.0,598.0,213.0,116.0,197.0,363,33,351.0,377.0,888.0,,,Train
441,Patient01112_Plane3_1_of_3.png,2.25690830789018,320.0,196.0,541.0,163.0,152.0,144.0,354,-1,338.0,308.0,1112.0,0.1515151515151515,AlokaFit,Train
442,Patient00789_Plane3_1_of_3.png,2.48354553049692,320.0,196.0,546.0,206.0,119.0,190.0,339,34,327.0,362.0,789.0,0.1388888888888889,AlokaFit,Train
443,Patient01177_Plane3_4_of_5.png,3.66320714076539,479.5,330.5,816.0,361.0,208.0,281.0,546,66,478.0,576.0,1177.0,0.102827763496144,,Train
444,Patient01463_Plane3_2_of_3.png,3.65656881843198,479.5,330.5,286.0,361.0,898.0,295.0,619,575,565.0,81.0,1463.0,0.103626943005181,,Train
445,Patient00822_Plane3_6_of_6.png,3.45814125480576,479.5,330.5,231.0,349.0,804.0,296.0,540,563,496.0,83.0,822.0,0.105769230769231,,Train
446,Patient01345_Plane3_3_of_5.png,3.64543933692097,479.5,330.5,333.0,282.0,946.0,254.0,650,506,629.0,30.0,1345.0,0.103806228373702,,Train
447,Patient00813_Plane3_1_of_3.png,2.22731945362347,320.0,196.0,131.0,203.0,496.0,159.0,332,332,295.0,30.0,813.0,0.1351351351351351,AlokaFit,Train
448,Patient01248_Plane3_1_of_1.png,2.00660300761563,320.0,196.0,193.0,173.0,536.0,167.0,367,306,362.0,35.0,1248.0,0.0892857142857142,AlokaFit,Train
449,Patient00955_Plane3_2_of_3.png,0.018332758774071,320.0,196.0,328.0,6.0,332.0,6.0,330,7,330.0,5.0,955.0,0.1219512195121951,AlokaFit,Train
450,Patient01458_Plane3_1_of_2.png,3.48779337290331,479.5,330.5,712.0,281.0,117.0,232.0,434,19,395.0,495.0,1458.0,0.0992555831265509,,Train
451,Patient01050_Plane3_2_of_2.png,2.24994442452884,320.0,196.0,185.0,201.0,566.0,136.0,402,325,349.0,13.0,1050.0,0.1515151515151515,AlokaFit,Train
452,Patient01471_Plane3_1_of_2.png,2.7892783709876,480.5,331.5,683.0,430.0,244.0,225.0,551,139,376.0,517.0,1471.0,0.232142857142857,,Train
453,Patient00891_Plane3_2_of_3.png,3.13517916204092,320.0,196.0,79.0,194.0,603.0,180.0,347,381,336.0,-7.0,891.0,0.0847457627118644,AlokaFit,Train
454,Patient01128_Plane3_1_of_3.png,2.4297546053041,320.0,196.0,521.0,186.0,120.0,185.0,321,34,320.0,337.0,1128.0,0.1351351351351351,AlokaFit,Train
455,Patient01011_Plane3_1_of_2.png,2.12039292600837,320.0,196.0,557.0,190.0,200.0,176.0,384,40,373.0,326.0,1011.0,0.1515151515151515,AlokaFit,Train
456,Patient01366_Plane3_4_of_4.png,2.26375141392408,320.0,196.0,618.0,174.0,231.0,149.0,435,6,415.0,318.0,1366.0,0.1515151515151515,AlokaFit,Train
457,Patient01096_Plane3_2_of_6.png,3.871418159783969,479.5,330.5,163.0,355.0,823.0,294.0,518,593,468.0,56.0,1096.0,0.161550888529887,,Train
458,Patient01047_Plane3_1_of_3.png,2.286412998248279,320.0,196.0,545.0,175.0,152.0,163.0,354,14,344.0,325.0,1047.0,0.1515151515151515,AlokaFit,Train
459,Patient00685_Plane3_2_of_3.png,4.11335161910737,480.5,331.5,109.0,315.0,793.0,313.0,452,611,450.0,17.0,685.0,0.144230769230769,,Train
460,Patient00848_Plane3_3_of_4.png,3.73973671207631,479.5,330.5,727.0,450.0,125.0,253.0,504,115,349.0,588.0,848.0,0.0992555831265509,,Train
461,Patient01715_Plane3_3_of_3.png,2.70322645754918,320.0,196.0,537.0,253.0,119.0,128.0,376,29,280.0,352.0,1715.0,0.1351351351351351,AlokaFit,Train
462,Patient01766_Plane3_2_of_3.png,2.34653165133044,320.0,196.0,494.0,318.0,145.0,101.0,386,103,253.0,316.0,1766.0,0.119047619047619,AlokaFit,Train
463,Patient01769_Plane3_2_of_3.png,1.67458011607627,320.0,196.0,459.0,145.0,176.0,139.0,320,27,315.0,257.0,1769.0,0.1515151515151515,AlokaFit,Train
464,Patient01115_Plane3_1_of_4.png,2.05630118605723,320.0,196.0,215.0,213.0,565.0,171.0,407,333,373.0,52.0,1115.0,0.0925925925925925,AlokaFit,Train
465,Patient00742_Plane3_1_of_4.png,2.56349296105523,320.0,196.0,163.0,198.0,595.0,184.0,385,356,374.0,26.0,742.0,0.131578947368421,AlokaFit,Train
466,Patient01328_Plane3_3_of_4.png,2.08340587463012,320.0,196.0,505.0,197.0,148.0,180.0,334,41,320.0,337.0,1328.0,0.1219512195121951,AlokaFit,Train
467,Patient01021_Plane3_2_of_2.png,3.62182208736612,479.5,330.5,780.0,378.0,198.0,241.0,550,48,428.0,571.0,1021.0,0.168067226890756,,Train
468,Patient00803_Plane3_2_of_5.png,3.10207164270447,479.5,330.5,340.0,290.0,869.0,236.0,626,468,584.0,58.0,803.0,0.130718954248366,,Train
469,Patient00681_Plane3_1_of_1.png,4.4939906108358,747.5,393.5,1101.0,480.0,351.0,301.0,801,78,652.0,702.0,681.0,0.132352941176471,,Train
470,Patient01255_Plane3_2_of_3.png,3.09187794565952,479.5,330.5,171.0,423.0,667.0,292.0,477,577,360.0,138.0,1255.0,0.154471544715447,,Train
471,Patient01093_Plane3_1_of_3.png,2.51755272774833,320.0,196.0,573.0,236.0,154.0,194.0,380,51,347.0,379.0,1093.0,0.1351351351351351,AlokaFit,Train
472,Patient00798_Plane3_2_of_2.png,2.07031097068226,320.0,196.0,156.0,221.0,507.0,173.0,351,339,312.0,55.0,798.0,0.1470588235294118,AlokaFit,Train
473,Patient01484_Plane3_1_of_2.png,2.01896371761158,320.0,196.0,222.0,204.0,560.0,144.0,416,311,367.0,37.0,1484.0,0.0892857142857142,AlokaFit,Train
474,Patient01061_Plane3_2_of_3.png,2.46603755072811,320.0,196.0,539.0,176.0,120.0,172.0,331,14,328.0,334.0,1061.0,0.1351351351351351,AlokaFit,Train
475,Patient01329_Plane3_1_of_1.png,2.45896494020614,320.0,196.0,119.0,187.0,528.0,166.0,331,326,316.0,27.0,1329.0,0.1515151515151515,AlokaFit,Train
476,Patient00991_Plane3_1_of_2.png,3.05775475496342,479.5,330.5,694.0,351.0,186.0,307.0,460,100,421.0,557.0,991.0,0.202205882352941,,Train
477,Patient01033_Plane3_1_of_2.png,2.51315402495464,320.0,196.0,544.0,226.0,113.0,144.0,363,8,295.0,363.0,1033.0,0.1219512195121951,AlokaFit,Train
478,Patient00873_Plane3_1_of_3.png,2.38872146957341,320.0,196.0,535.0,176.0,129.0,170.0,334,12,329.0,334.0,873.0,0.1428571428571428,AlokaFit,Train
479,Patient01550_Plane3_3_of_3.png,3.20715792484378,480.5,331.5,775.0,341.0,224.0,326.0,505,122,494.0,545.0,1550.0,0.200333889816361,,Train
480,Patient01612_Plane3_2_of_3.png,1.99588037685233,320.0,196.0,212.0,168.0,553.0,155.0,387,293,378.0,29.0,1612.0,0.0892857142857142,AlokaFit,Train
481,Patient01614_Plane3_1_of_2.png,2.22485873919734,320.0,196.0,517.0,193.0,132.0,179.0,330,23,318.0,350.0,1614.0,0.0847457627118644,AlokaFit,Train
482,Patient01631_Plane3_2_of_2.png,1.97752690677613,320.0,196.0,191.0,197.0,528.0,185.0,364,320,355.0,62.0,1631.0,0.0892857142857142,AlokaFit,Train
483,Patient01727_Plane3_1_of_2.png,1.84808654097561,320.0,196.0,188.0,176.0,500.0,129.0,364,286,324.0,20.0,1727.0,0.1612903225806452,AlokaFit,Train
484,Patient01759_Plane3_3_of_3.png,3.62677861272038,568.5,393.5,278.0,372.0,892.0,361.0,590,626,580.0,107.0,1759.0,0.197368421052632,,Train
485,Patient00871_Plane3_3_of_4.png,2.64032444788748,320.0,196.0,584.0,263.0,147.0,127.0,416,32,315.0,358.0,871.0,0.1063829787234043,AlokaFit,Train
486,Patient01486_Plane3_3_of_3.png,1.62241930985813,320.0,196.0,313.0,224.0,588.0,224.0,451,336,451.0,112.0,1486.0,0.1,AlokaFit,Train
487,Patient00870_Plane3_3_of_5.png,1.87186952107477,320.0,196.0,193.0,219.0,514.0,205.0,359,342,348.0,81.0,870.0,0.1136363636363636,AlokaFit,Train
488,Patient00836_Plane3_1_of_1.png,2.40704146152162,320.0,196.0,149.0,209.0,550.0,185.0,359,350,340.0,44.0,836.0,0.1470588235294118,AlokaFit,Train
489,Patient01073_Plane3_3_of_4.png,2.98974298640108,479.5,330.5,226.0,368.0,721.0,253.0,523,522,425.0,98.0,1073.0,0.196078431372549,,Train
490,Patient01463_Plane3_1_of_3.png,3.155906214475,479.5,330.5,765.0,288.0,223.0,262.0,505,51,484.0,499.0,1463.0,0.115789473684211,,Train
491,Patient01156_Plane3_3_of_5.png,3.32293619591985,479.5,330.5,782.0,293.0,213.0,273.0,505,74,491.0,491.0,1156.0,0.11166253101737,,Train
492,Patient00692_Plane3_5_of_5.png,4.18854628302186,568.5,393.5,195.0,391.0,897.0,361.0,558,671,533.0,80.0,692.0,0.149253731343284,,Train
493,Patient00698_Plane3_3_of_3.png,4.14472049014022,568.5,393.5,233.0,422.0,942.0,353.0,615,675,559.0,100.0,698.0,0.148148148148148,,Train
494,Patient01141_Plane3_1_of_3.png,2.04780423553185,320.0,196.0,164.0,206.0,495.0,138.0,357,311,301.0,33.0,1141.0,0.1612903225806452,AlokaFit,Train
495,Patient01512_Plane3_2_of_2.png,1.98770730384786,320.0,196.0,211.0,282.0,519.0,141.0,416,323,314.0,100.0,1512.0,0.1351351351351351,AlokaFit,Train
496,Patient01171_Plane3_2_of_3.png,1.82440213593419,320.0,196.0,203.0,177.0,509.0,159.0,364,292,349.0,45.0,1171.0,0.1,AlokaFit,Train
497,Patient01210_Plane3_1_of_3.png,3.24735062779122,479.5,330.5,745.0,328.0,201.0,260.0,501,70,445.0,518.0,1210.0,0.204724409448819,,Train
498,Patient01166_Plane3_2_of_4.png,2.31296106100391,320.0,196.0,566.0,200.0,185.0,163.0,390,29,361.0,334.0,1166.0,0.081967213114754,AlokaFit,Train
499,Patient01166_Plane3_1_of_4.png,1.85696717642787,320.0,196.0,215.0,148.0,529.0,123.0,382,260,362.0,11.0,1166.0,0.1,AlokaFit,Train
500,Patient01365_Plane3_1_of_1.png,1.97565113430704,320.0,196.0,230.0,206.0,564.0,167.0,414,332,380.0,40.0,1365.0,0.0833333333333333,AlokaFit,Train
501,Patient01096_Plane3_1_of_6.png,4.29473497584025,479.5,330.5,114.0,331.0,844.0,310.0,487,615,470.0,27.0,1096.0,0.144927536231884,,Train
502,Patient01501_Plane3_2_of_5.png,2.95269424771624,480.5,331.5,254.0,501.0,646.0,160.0,605,509,295.0,153.0,1501.0,0.191897654584222,,Train
503,Patient00973_Plane3_1_of_2.png,2.98002385979397,320.0,196.0,589.0,211.0,84.0,180.0,348,11,325.0,380.0,973.0,0.1063829787234043,AlokaFit,Train
504,Patient01547_Plane3_1_of_2.png,2.08467347799742,320.0,196.0,568.0,167.0,217.0,158.0,396,18,389.0,308.0,1547.0,0.0892857142857142,AlokaFit,Train
505,Patient01602_Plane3_2_of_6.png,3.10359783434594,480.5,331.5,214.0,370.0,746.0,329.0,497,568,463.0,132.0,1602.0,0.111111111111111,,Train
506,Patient01096_Plane3_5_of_6.png,4.11131302074844,479.5,330.5,103.0,339.0,816.0,319.0,468,630,451.0,28.0,1096.0,0.145051194539249,,Train
507,Patient01438_Plane3_1_of_3.png,3.930105360864451,568.5,393.5,333.0,423.0,1003.0,405.0,675,672,661.0,157.0,1438.0,0.0906735751295337,,Train
508,Patient01345_Plane3_2_of_5.png,3.41876015151875,479.5,330.5,642.0,309.0,72.0,277.0,370,62,344.0,525.0,1345.0,0.103926096997691,,Train
509,Patient00976_Plane3_1_of_2.png,2.3567383577708,320.0,196.0,131.0,247.0,515.0,148.0,366,364,280.0,31.0,976.0,0.1351351351351351,AlokaFit,Train
510,Patient01065_Plane3_1_of_1.png,2.78515063283691,320.0,196.0,548.0,223.0,86.0,150.0,346,7,289.0,366.0,1065.0,0.1219512195121951,AlokaFit,Train
511,Patient00697_Plane3_2_of_7.png,4.66290514791196,568.5,393.5,948.0,408.0,153.0,382.0,560,92,540.0,697.0,697.0,0.152542372881356,,Train
512,Patient00953_Plane3_1_of_3.png,2.45807146725867,320.0,196.0,550.0,189.0,139.0,161.0,355,20,334.0,330.0,953.0,0.1136363636363636,AlokaFit,Train
513,Patient01028_Plane3_1_of_3.png,1.85261801067273,320.0,196.0,276.0,325.0,464.0,57.0,497,280,244.0,102.0,1028.0,0.1351351351351351,AlokaFit,Train
514,Patient01460_Plane3_1_of_2.png,3.50516366622186,479.5,330.5,209.0,289.0,818.0,267.0,523,531,504.0,25.0,1460.0,0.170731707317073,,Train
515,Patient00870_Plane3_1_of_5.png,2.30288773753894,320.0,196.0,126.0,177.0,521.0,169.0,327,329,320.0,17.0,870.0,0.1111111111111111,AlokaFit,Train
516,Patient01159_Plane3_3_of_3.png,3.70194214744671,479.5,330.5,789.0,442.0,194.0,209.0,592,70,392.0,581.0,1159.0,0.163934426229508,,Train
517,Patient01260_Plane3_1_of_2.png,2.08154066807154,320.0,196.0,169.0,266.0,498.0,117.0,394,326,273.0,58.0,1260.0,0.1470588235294118,AlokaFit,Train
518,Patient01031_Plane3_2_of_3.png,1.63604256000462,320.0,196.0,466.0,207.0,194.0,173.0,344,78,316.0,302.0,1031.0,0.2083333333333333,AlokaFit,Train
